ganancia,ganancia_normalizada,auc,type,semilla,tiempo,cp,ms,mb,md
1173750,3912500,0.82643372727687,test,130582,12.8738620281219,0,20,1,15
8267500,11810714.2857143,0.926733436096944,train,130582,12.8738620281219,0,20,1,15
625000,2083333.33333333,0.82648278851068,test,430882,12.4147579669952,0,20,1,15
6547500,9353571.42857143,0.916083308104501,train,430882,12.4147579669952,0,20,1,15
1166250,3887500,0.849949003266829,test,327801,12.4306008815765,0,20,1,15
7272500,10389285.7142857,0.917420963323503,train,327801,12.4306008815765,0,20,1,15
976250,3254166.66666667,0.808823806838144,test,955166,12.4313631057739,0,20,1,15
7505000,10721428.5714286,0.914331981911326,train,955166,12.4313631057739,0,20,1,15
237500,791666.666666667,0.828843638356599,test,957194,12.3276851177216,0,20,1,15
6596250,9423214.28571429,0.917683446357828,train,957194,12.3276851177216,0,20,1,15
861250,2870833.33333333,0.859762260653454,test,774355,12.6623840332031,0,20,1,15
7950000,11357142.8571429,0.910202539688222,train,774355,12.6623840332031,0,20,1,15
1088750,3629166.66666667,0.827086039561607,test,470590,12.3973109722137,0,20,1,15
8145000,11635714.2857143,0.916784107749128,train,470590,12.3973109722137,0,20,1,15
1166250,3887500,0.840532645749227,test,651887,12.5000560283661,0,20,1,15
7913750,11305357.1428571,0.911592015231104,train,651887,12.5000560283661,0,20,1,15
506250,1687500,0.797369631868022,test,818246,12.142863035202,0,20,1,15
7887500,11267857.1428571,0.914087409721549,train,818246,12.142863035202,0,20,1,15
886250,2954166.66666667,0.804042082166113,test,113827,12.6645419597626,0,20,1,15
9035000,12907142.8571429,0.916537651387853,train,113827,12.6645419597626,0,20,1,15
786250,2620833.33333333,0.831695958040334,test,212959,12.8180668354034,0,20,1,15
6875000,9821428.57142857,0.906324028733705,train,212959,12.8180668354034,0,20,1,15
1030000,3433333.33333333,0.860250269867411,test,875960,12.7291071414948,0,20,1,15
6927500,9896428.57142857,0.900904433722462,train,875960,12.7291071414948,0,20,1,15
677500,2258333.33333333,0.78595257438565,test,858970,12.9550430774689,0,20,1,15
7682500,10975000,0.925483871503182,train,858970,12.9550430774689,0,20,1,15
1138750,3795833.33333333,0.803063338114099,test,672427,12.7648329734802,0,20,1,15
8451250,12073214.2857143,0.932488256620749,train,672427,12.7648329734802,0,20,1,15
886250,2954166.66666667,0.813596619638116,test,885779,12.8300268650055,0,20,1,15
8860000,12657142.8571429,0.937413951962465,train,885779,12.8300268650055,0,20,1,15
1076250,3587500,0.85777154443539,test,222732,12.714262008667,0,20,1,15
7908750,11298214.2857143,0.916909051871668,train,222732,12.714262008667,0,20,1,15
260000,866666.666666667,0.838879815044661,test,186433,12.8896491527557,0,20,1,15
8130000,11614285.7142857,0.92154825220775,train,186433,12.8896491527557,0,20,1,15
995000,3316666.66666667,0.832266103477186,test,185878,12.5917840003967,0,20,1,15
7552500,10789285.7142857,0.911261993620778,train,185878,12.5917840003967,0,20,1,15
4e+05,1333333.33333333,0.843720615322197,test,235635,12.348247051239,0,20,1,15
7102500,10146428.5714286,0.904518829815551,train,235635,12.348247051239,0,20,1,15
868750,2895833.33333333,0.82351084761642,test,988363,12.4716358184814,0,20,1,15
6871250,9816071.42857143,0.901638997047436,train,988363,12.4716358184814,0,20,1,15
940000,3133333.33333333,0.841796385957193,test,398999,12.6448340415955,0,20,1,15
7408750,10583928.5714286,0.906723663751741,train,398999,12.6448340415955,0,20,1,15
1712500,5708333.33333333,0.840047147784441,test,917915,12.5339200496674,0,20,1,15
7943750,11348214.2857143,0.909374945395476,train,917915,12.5339200496674,0,20,1,15
62500,208333.333333333,0.764557374571067,test,426236,12.441300868988,0,20,1,15
8628750,12326785.7142857,0.925641250292243,train,426236,12.441300868988,0,20,1,15
1088750,3629166.66666667,0.79870760705149,test,793416,12.298483133316,0,20,1,15
7920000,11314285.7142857,0.914308502667078,train,793416,12.298483133316,0,20,1,15
